Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Low income,LIC,2402159993.82734,2849309996.12808,3444620035.1119,3224920003.77178,4015589982.98645,4557419984.8175,4605250005.72205,3782490014.55307,3857630017.24333,3561960011.21402,3688859945.77408,4079750025.97272,4650929989.45713,6442229941.88219,10122139954.567,11131909813.4041,10603049947.0234,11687109912.8723,11735600086.4506,15033640099.1678,15172319979.6677,15287609889.0305,14876610040.6647,14078169947.6242,14329889936.4471,16561849943.6937,15178389854.908,15093709932.8041,14177239933.2523,14253349848.7473,16030939835.5484,14867219948.7686,13817560069.8292,13595590078.3539,14721989964.4852,11960599977.4933,10418389961.2427,10924920005.7983,10898849853.5156,9999180030.82275,10155539947.5098,13111319934.845,17345249877.9297,21882060081.4819,19722119834.8999,21074119888.3057,22553160026.5503,25137989830.0171,27391609909.0576,29849610031.1279,33388760192.8711,32822930343.6279,31789649871.8262,33210709968.5669,33384850418.0908,37229400283.8135,41501839904.7852,45703480262.7563,49969879592.8955,50707749633.7891,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Lower middle income,LMC,16223749794.6322,16653319917.8502,17002730005.2643,19640989856.3698,22515849642.8505,23234450008.6308,22562160104.9304,23179039653.8675,19241010226.0672,18306729795.2138,19113829809.0994,19896669657.8488,18189290148.0794,22009400214.1953,28124260104.0974,34288469782.9485,31344880603.4327,29031659614.6822,29752149981.9439,26735319746.8519,30943120148.5395,29183700150.8474,29592749910.8911,27465409854.6505,28881869940.2809,29765869796.7529,29173280026.7935,26506080083.847,27372690050.3915,28715540001.8692,36942039970.547,37527359951.9134,34552580072.7158,28623599771.6785,31630389999.6877,26463559897.9183,26340710139.3864,24472499833.5242,26172290153.0266,25315350200.6531,25258890014.6484,30353569822.3114,30099049957.2754,27000130037.3077,29684979906.0821,35632259881.9733,41829419981.0028,32673249935.1501,32728400218.9636,39041040000.9155,38548440279.007,38291439858.4366,41045740058.8989,50169320114.1357,46599299743.6523,47736269855.4993,45459589706.4209,46920159515.3809,42137980312.3474,47882539802.5513,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Middle East & North Africa,MEA,8232449993.66999,9044790041.44669,7968000008.10623,7150300134.76312,6335809979.43878,5284060019.30684,4812609983.27285,3621569993.68221,3275310008.04901,3388949996.24789,6235919943.92872,5745569993.55555,5734320000.17166,10808679938.7634,15523439952.6119,21272849541.4257,21360040464.1032,23403149775.0282,20952460385.412,21576959932.2379,21350449952.0063,20946710017.9195,17513319966.3162,15512759847.641,14827240193.367,16512220198.1544,13554139919.9963,11821920144.558,8903530038.5952,8998309965.6105,20620039884.0904,19608729671.2399,13479600110.2924,10491309900.9991,11935319977.0451,7505720034.5993,11118580060.482,9544299941.06292,10277460073.2326,8772760189.05639,8171139927.14882,7829009935.37903,8070159971.71402,11495369791.0309,13531620082.3784,32800590524.6735,19443519834.5184,18908569601.059,23795170265.1978,13987399803.1616,12389540108.2039,14806549919.1284,12781359695.4346,24081709831.2378,30175019577.0264,19731239959.7168,26756119834.8999,28229840248.1079,32132330184.9365,29599919677.7344,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Middle East & North Africa (excluding high income),MNA,7270480014.80103,8179690067.29126,7233899981.97556,6257230140.44762,5504229974.7467,4358659995.49627,3921980002.40326,3056519996.64307,2758980013.2364,2942910001.82927,5653279933.92944,5142929990.76843,5111040012.35962,9660449935.64487,14071589941.0248,18784929492.4736,17795670351.0284,19193059665.6799,17653480279.9225,17090389901.1612,17985670058.2504,17797920042.038,14628619935.9894,11528869824.4095,11228410232.7824,11968090133.667,9137820013.28468,9068290139.1983,6573969930.6488,6803549869.53735,17900819914.8178,16568579699.5163,9921780205.72662,8053439947.1283,9552930023.6702,6740580005.64575,7335240044.11697,7378669953.34625,7594700056.55289,7218020210.74295,6787509933.47168,7445479931.83136,6787639929.77143,10610999814.0335,12679600049.9725,32755800525.6653,19363589836.1206,18831359594.3451,23722520263.6719,13841779808.0444,12410940107.8224,14806549919.1284,12781359695.4346,24081709831.2378,30175019577.0264,19731239959.7168,26756119834.8999,28229840248.1079,32132330184.9365,29599919677.7344,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,4288899929.04663,3875679990.76843,3885660007.47681,9113369950.29451,13468199926.3763,18021069512.8441,17551670349.1211,18962149669.6472,17180360286.7127,16386429924.9649,17396650087.3566,17079840046.8827,13825169916.153,11215649823.1888,10999360226.8696,11656290142.0593,8971310009.00269,8862920144.08112,6340619937.89673,6348389873.50464,16801309924.1257,15143959665.2985,9543250193.59589,7512369955.06287,7876540031.90995,5836860004.42506,6423390068.53104,6389089940.07111,6598550047.39762,5956940201.2825,5481869945.52612,5824319905.28107,4957239993.0954,8896449795.72297,10858360090.2557,30278560550.6897,15449099967.9565,15322519659.0424,16205200500.4883,8262089881.89697,7112090071.20133,7728169944.76319,9684389770.50781,15702480049.1333,16055000152.5879,16634719909.668,23203149986.2671,25013770332.3364,28730490097.0459,26075169662.4756,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Middle income,MIC,22277980468.75,27695070312.5,26834240234.375,28085669921.875,28602849609.375,30763310546.875,31208560546.875,31610099609.375,27766439453.125,26191589843.75,27741359375,28569019531.25,26175419921.875,29887919921.875,36456421875,42694281250,40244718750,36535000000,38463898437.5,38691460937.5,44348750000,44192351562.5,42825601562.5,39801101562.5,41215878906.25,42184328125,40486789062.5,38802941406.25,39371929687.5,41726128906.25,52731059509.2773,55889149902.3438,52527850097.6563,50758491699.2188,49731158447.2656,44188071777.3438,42091860107.4219,39131050292.9688,43196112060.5469,46865500000,44641598876.9531,48839870361.3281,51517059326.1719,48050191650.3906,51008478027.3438,76599609375,67643640625,56415988281.25,58687031250,58639351562.5,55892781250,58073769531.25,58965601562.5,66548593750,64512859375,66965367187.5,69177007812.5,69052007812.5,62532980468.75,65583312500,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,North America,NAC,0,0,0,0,90000.0035762787,419999.986886978,460000.00834465,469999.998807907,319999.992847443,79999.9982118607,70000.0002980232,..,59999.9986588955,..,150000.005960464,90000.0035762787,140000.000596046,289999.99165535,460000.00834465,379999.995231628,629999.995231628,490000.009536743,170000.001788139,170000.001788139,209999.993443489,2960000.03814697,189999.997615814,409999.996423721,59999.9986588955,180000.007152557,61509998.3215332,-6860000.1335144,-6480000.01907349,-6369999.88555908,-15869999.8855591,-2269999.98092651,-4670000.07629395,-10859999.6566772,800000.011920929,119999.997317791,90000.0035762787,29999.9993294477,19999.9995529652,39999.9991059303,100000.001490116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,OECD members,OED,..,..,..,..,..,..,..,..,..,..,4338059989.9292,4259230026.24512,4308889968.87208,3335640033.72193,2248520019.53125,3671030082.70264,3938920097.35108,3969670051.57471,3943160116.19568,5394049934.38722,5083559982.2998,4800149978.39928,4271910022.7356,4822020017.6239,4041489978.79028,5688720054.38805,5509629896.16394,3921000021.93451,3530980134.964,3249170097.35107,7258740019.79829,11703539925.0984,7837979814.52942,5987939952.85034,6568679828.6438,6502489927.29187,6663249966.14456,4417569909.09577,5025320007.32422,5532299933.43353,5982160017.96723,5096250015.25879,4839870037.07886,4922480045.3186,5205299945.83131,1715370014.19067,2230299964.90479,1881410003.66211,2392889930.7251,2771170059.2041,2365489959.7168,5189500133.51441,4396930078.50647,4178900026.32141,5456989994.04908,4306689968.10913,6292360061.6455,5184249954.22363,3619480056.7627,2367490005.49316,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,752999999.232591,790959995.865822,837219989.851117,1042749986.98384,1316480005.53995,1392509985.44693,1885919989.64548,1665800001.88947,1985330012.58783,1766130009.42767,2192529987.6295,2377190018.17703,2141729977.54812,2505620013.98019,2502179964.18476,2121869990.34882,2229869964.00356,2032259983.06274,1828020014.79082,2104920011.99722,2489290009.64761,2314120012.28333,2062550034.23989,2181069992.72108,2157130010.18763,1835069992.56089,1891849987.14179,1833790008.90255,1898440014.03451,1828259985.20851,1849160009.14574,1712010002.61307,1895239993.0954,1682390009.88007,1640730003.65496,1330849987.9837,1460180001.25885,1805599985.59952,2475720035.55298,2202579967.49878,2463589996.33789,2265140024.18518,2285660014.15253,2259979955.19638,1828469997.76363,1776660007.95364,1797220000.74387,2096060000.89645,2104660006.04629,2135650003.43323,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,166790000.915527,175400001.049042,210249998.569488,241729997.158051,269949994.087219,318469999.052584,399760000.228882,341920009.65029,355770001.411438,419910001.333803,418709998.205304,378720007.475465,365110003.281385,378690003.700554,328389998.741448,326839997.678995,335260000.571609,457660006.180405,371529994.577169,331379997.104406,354899998.694658,323229997.605085,398339994.559065,489860000.798479,850460000.038148,651030001.163483,622899990.081787,513139996.051789,559949998.85559,530250000.476838,578139991.283417,681950003.623963,577569998.741149,618729983.329772,616980006.217957,749150005.340577,774889995.574952,750319995.880127,742280008.31604,835330003.738403,844600001.335145,916929996.490479,942720007.896423,972389997.4823,847019992.828369,1000200007.43866,820040012.35962,1029149990.08179,1033809995.65125,1075550006.86646,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,1991210048.67554,2206680029.51145,2144910015.79165,1569560027.23054,1272790002.4578,1167740023.44161,1100869974.13635,1065079993.72482,744860003.948212,639500014.342368,550569987.297059,1026949988.86064,354689995.05043,355079997.897149,216470000.624657,290690002.441407,194799998.223782,194099998.414516,188689997.434616,393730005.372315,775079999.992624,2824400027.89535,1957359961.19119,1617399981.2156,2275640031.48675,2403229965.56759,2892849963.06896,2747640036.52335,3789719933.45022,4377950015.90252,3993589922.81556,4215980044.24573,3102770023.34595,2773990030.67613,3291629985.80188,1399859966.75491,1531740001.32084,1406250021.93451,1480090023.99445,1429839996.81473,1590199973.10638,1490170010.32829,1487289985.06069,1435010015.24925,2233419975.04235,2672510000.58651,5052699930.951,2207700060.84442,2465520076.75171,2402520019.53125,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,5854789943.24804,6195829994.14951,6205820022.40419,6583309968.50878,9121160068.19159,10704539948.1058,9635360042.45282,10747769954.2046,12304719964.1746,13926290008.9026,14248070013.8807,15526369869.113,15982339898.6459,15303840188.7417,16013319786.3102,17493769935.6079,17744109956.8605,17739669976.4729,18422190004.8535,20077839847.5647,20956329955.25,20647800144.9108,20159009933.7846,19154180011.9281,19809959862.0534,17532249900.3597,15221489998.9292,15179289929.8072,14643919963.3598,13570640005.1117,14653800027.8473,16845410015.1062,23055489919.6625,29288110092.1631,30817489875.7935,57523780279.1596,49848269968.0329,42136939609.5276,41466940528.8697,39771859891.8915,39933790252.6856,39751690542.2211,39522960062.9807,38917289805.8892,36945190322.28,38877350361.8241,38393299750.8049,43192279774.189,40719299856.6628,46487719730.3772,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Small states,SST,..,..,..,..,..,..,..,..,..,..,1379979995.43697,1436419989.10904,1486239979.34163,1601019989.55011,2104809988.53594,2201449986.19705,2974849986.6128,2543810009.54658,3106170021.32349,2926250003.64706,3287809987.43698,3638440032.06119,3387429962.86228,3500410015.2012,3470689950.89084,3115399982.12457,3249599954.5902,3125769996.18113,2824690019.48647,3253420023.41151,3787970009.26733,3282960013.59821,3027500025.59461,3238009990.70145,3582990017.4737,3051500001.80677,3064809981.45789,3021769989.3713,2859090009.83834,2675409985.06546,2712590003.96729,2765620004.59433,2789679990.76843,2508209997.00576,2592270013.00454,2415799989.93874,2597109997.86854,3008139984.84611,3684800048.82812,3633959962.36801,3838209992.88559,3513050020.2179,3523460018.03875,3568379959.34486,3035649999.73774,2988070014.8344,2821110013.29124,3364939992.42782,3493810002.8038,3735800010.68115,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,South Asia,SAS,7288459729.46286,6580559884.07135,7446810053.82538,10374049762.3533,12111389697.6486,12464819959.1041,11261990009.9635,12475779735.6546,8762830326.43795,7885489900.52938,7923490031.71921,8765269723.65379,6769880159.25884,7525100130.08118,9915080171.34666,13423500057.2205,12532110174.1791,8867489925.38452,9068039888.38196,9364279958.72498,11867360134.1248,10488050231.9336,10768580130.5771,10122819845.1996,10132320023.5367,9776039747.23816,9813499967.09824,8285529993.05725,8921829990.38696,9014740139.00757,7702029972.07642,9963660045.62378,7908560077.66724,6192629917.14478,7488640014.64844,4893820018.76831,5249070060.72998,5251170013.42773,5508410074.23401,4827970035.55298,4737690011.97815,7827069780.34973,8744610090.25574,6837520017.6239,7726850017.54761,10136909834.9214,9589999908.44727,11136419784.5459,10991369899.7498,14090439992.9047,14900220481.8726,15855750019.0735,13391130008.6975,13317320047.3785,14891790086.7462,16489190189.3616,14665249958.0383,15537529918.6707,12219479949.9512,15644459732.0557,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,7923490031.71921,8765269723.6538,6769880159.25885,7525100130.08118,9915080171.34667,13423500057.2205,12532110174.1791,8867489925.38454,9068039888.38196,9364279958.72497,11867360134.1248,10488050231.9336,10768580130.5771,10122819845.1996,10132320023.5367,9776039747.23816,9813499967.09824,8285529993.05726,8921829990.38697,9014740139.00758,7702029972.07642,9963660045.62378,7908560077.66724,6192629917.14477,7488640014.64844,4893820018.76831,5249070060.72998,5251170013.42774,5508410074.23401,4827970035.55298,4737690011.97815,7827069780.34973,8744610090.25574,6837520017.62391,7726850017.54762,10136369834.8999,9488919906.61622,11019399787.9028,10829109905.2429,13932069997.7875,14800820480.3467,15751490016.9373,13257630008.6975,13253110048.2941,14813160089.4928,16379790187.8357,14411549961.0901,15455809917.45,12130309951.7822,15536359733.5815,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Sub-Saharan Africa,SSF,5543610023.73695,7227149978.73455,7490360008.18014,7304439899.28067,7919349917.4118,8174449985.50415,8406550017.83371,9227029968.0233,8176310030.19586,7508860042.00205,7705659949.33248,8213769982.2858,7872110017.9255,8522769958.05651,11070470066.6666,12718929926.3954,11534560039.9971,12604909954.5479,14806839985.7283,16639629985.3325,17530809997.5586,18281599860.1913,19780579895.0195,19419520164.7561,22362739746.0938,24212659918.7851,23340719907.7606,23154139917.8505,24403240057.23,26316089874.2676,26559129942.894,25797440151.2146,26433419952.184,24865590026.8555,26517249868.3929,22996109889.9841,20777340045.929,20706729902.2675,20307899959.5642,18538680046.0815,19391019989.0137,21873620066.6428,28036479949.9512,31814810087.204,30666249716.7587,36757709861.7554,44628490128.5172,36496190073.4901,38995590225.2197,44422959981.9183,44352569892.8833,44832390348.4344,45381979987.1445,45716349940.7768,44275850389.8382,47011549889.0877,46945569827.5566,51610179572.5822,50477519861.6982,56285529958.725,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Sub-Saharan Africa (excluding high income),SSA,5532710024.11842,7217569978.81085,7485850007.95126,7298609899.35696,7911059917.44995,8161629985.80933,8399260017.87186,9209619968.17589,8155230030.27216,7498540042.30723,7676109950.09542,8162199982.59097,7819250017.31515,8472769957.57967,10961140068.6502,12679039925.5753,11499780040.741,12559059955.5969,14754599986.0764,16570019985.6758,17463969997.406,18217709858.8943,19699589893.3411,19352580166.1294,22283579746.2463,24105649920.4636,23237339910.5072,23009989916.3246,24288630052.8049,26182559871.6736,26414759943.9621,25675190147.3999,26323139951.4973,24760820026.3977,26457079870.224,22939529891.9678,20712520046.2341,20647869903.5645,20240289958.9539,18490530046.463,19320149990.0818,21831820065.4984,27921919950.4852,31776320087.4329,30621519716.2628,36696659860.611,44585990129.4708,36460450073.2422,38960090225.2197,44373539981.842,44219589889.5264,44790000347.1375,45334969985.9619,45686509941.1011,44264270389.5569,46996389888.7634,46932139827.7283,51586179572.1054,50470799861.908,56220149961.4716,..,..
Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,6831379921.94295,7085509995.40836,7062430017.62033,7548689963.85485,10325560070.6339,12068319933.4145,11000570023.0598,11898469942.5697,13892439968.9436,15776760006.4278,16738919980.0491,17588079859.7336,18749859868.0496,18394450163.1539,19902309741.0202,21934109913.826,21801989897.9664,21462079932.4513,22788360013.2465,24282729827.8809,25247869933.1284,24246810146.3318,24733689935.0882,23773730010.9863,24625919912.3383,21773339870.4529,18880640033.7219,18409929975.5097,18610839962.0056,17100700004.5776,17848240020.752,20224680003.1662,26002489898.6816,29418880155.5634,28237609763.1455,34346119895.9351,41956440140.7242,33417580088.1386,35149020156.8604,39538000020.9809,40356820014.9537,40629700284.9579,40615420050.6211,41628290004.2534,38754240282.4164,42134450035.5721,41187549808.0254,45578449592.1135,44099409754.2763,49481229909.8969,..,..
